timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5
0.0 0.0 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.15 -112.34999999999998 480.9 -1.2091995761561454 1.2091995761561456 -1.2091995761561458 0.0 0.0 0.0 0.0 0.0 0.0 
0.008 7.446738141842471e-06 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.001861684535460618 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.15083663284656 -112.34780209212231 480.9 -1.2092030969625922 1.2091940923772966 -1.2091940923772968 0.20915616574789417 0.5494777481876337 0.0 0.0 0.0 0.001861684535460618 
0.016 2.9786952567369885e-05 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.003723369070921236 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.15334643318266 -112.34120833110906 480.9 -1.2092136592710256 1.2091776410175474 -1.2091776410175479 0.41828778048997056 1.0989648412882131 0.0 0.0 0.0 0.003723369070921236 
0.024 6.702064327658225e-05 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.005585053606381854 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.157529106394 -112.33021860482673 480.9 -1.2092312627487243 1.2091502220072958 -1.209150222007296 0.6273702925245496 1.648470622386423 0.0 0.0 0.0 0.005585053606381854 
0.032 0.00011914781026947954 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.007446738141842472 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.16338416144777 -112.31483272641059 480.9 -1.2092559068411588 1.209111835230541 -1.2091118352305417 0.8363791487584189 2.1980044309103555 0.0 0.0 0.0 0.007446738141842472 
0.04 0.0001861684535460618 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.00930842267730309 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.17091091087843 -112.29505043430117 480.9 -1.2092875907719982 1.209062480524895 -1.2090624805248953 1.0452897940115433 2.747575600803031 0.0 0.0 0.0 0.00930842267730309 
0.048 0.000268082573106329 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.011170107212763708 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.1801084707684 -112.2708713922956 480.9 -1.209326313543123 1.2090021576815906 -1.2090021576815908 1.2540776703223477 3.297193458693704 0.0 0.0 0.0 0.011170107212763708 
0.056 0.00036489016895028116 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.013031791748224325 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.19097576072295 -112.24229518961316 480.9 -1.2093720739346374 1.2089308664454979 -1.2089308664454983 1.4627182162537598 3.846867322068876 0.0 0.0 0.0 0.013031791748224325 
0.064 0.00047659124107791816 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.014893476283684945 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.2035115038396 -112.20932134097602 480.9 -1.2094248705048907 1.2088486065151436 -1.2088486065151438 1.6711868662002092 4.396606497442951 0.0 0.0 0.0 0.014893476283684945 
0.072 0.0006031857894892404 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.016755160819145562 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.2177142266721 -112.17194928670419 480.9 -1.2094847015904922 1.2087553775427262 -1.2087553775427264 1.879459049695769 4.946420278528448 0.0 0.0 0.0 0.016755160819145562 
0.08 0.0007446738141842472 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.01861684535460618 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.23358225918867 -112.13017839282531 480.9 -1.2095515653063402 1.2086511791341452 -1.2086511791341454 2.0875101907236324 5.496317944405718 0.0 0.0 0.0 0.01861684535460618 
0.088 0.000901055315162939 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.020478529890066797 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.25111373472504 -112.084007951199 480.9 -1.2096254595456475 1.2085360108490264 -1.2085360108490266 2.2953157070271133 6.046308757692078 0.0 0.0 0.0 0.020478529890066797 
0.096 0.001072330292425316 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.022340214425527416 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.2703065899314 -112.03343717965583 480.9 -1.2097063819799718 1.2084098722007524 -1.2084098722007526 2.5028510094223666 6.596401962710289 0.0 0.0 0.0 0.022340214425527416 
0.104 0.001258498745971378 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.024201898960988035 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.29115856471464 -111.97846522215121 480.9 -1.209794330059249 1.2082727626564966 -1.2082727626564969 2.710091501113016 7.1466067836563205 0.0 0.0 0.0 0.024201898960988035 
0.112 0.0014595606758011246 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.02606358349644865 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.31366720217454 -111.91909114893346 480.9 -1.2098893010118317 1.208124681637259 -1.2081246816372593 2.9170125770068744 7.696932422766325 0.0 0.0 0.0 0.02606358349644865 
0.12 0.001675516081914556 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.02792526803190927 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.3378298485347 -111.85531395672706 480.9 -1.2099912918445241 1.2079656285179061 -1.2079656285179066 3.123589623034965 8.247388058482745 0.0 0.0 0.0 0.02792526803190927 
0.128 0.0019063649643116726 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.02978695256736989 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.3636436530678 -111.78713256893016 480.9 -1.2101002993426329 1.207795602627216 -1.2077956026272163 3.3297980154730125 8.797982843619474 0.0 0.0 0.0 0.02978695256736989 
0.136 0.0021521073229924747 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.03164863710283051 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.39110556801614 -111.71454583582714 480.9 -1.210216320070007 1.2076146032479231 -1.2076146032479236 3.535613120265618 9.34872590352604 0.0 0.0 0.0 0.03164863710283051 
0.144 0.0024127431579569615 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.033510321638291124 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.42021234850586 -111.63755253481547 480.9 -1.2103393503690887 1.2074226296167663 -1.2074226296167667 3.741010292353289 9.899626334250694 0.0 0.0 0.0 0.033510321638291124 
0.152 0.0026882724692051324 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.03537200617375174 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.4509605524564 -111.5561513706476 480.9 -1.2104693863609695 1.2072196809245452 -1.2072196809245455 3.9459648750025305 10.45069320070237 0.0 0.0 0.0 0.03537200617375174 
0.16 0.002978695256736989 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.03723369070921236 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.4833465404844 -111.47034097568738 480.9 -1.2106064239454422 1.2070057563161734 -1.2070057563161736 4.150452199139186 11.00193553481141 0.0 0.0 0.0 0.03723369070921236 
0.168 0.00328401152055253 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.03909537524467298 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.51736647580225 -111.3801199101813 480.9 -1.2107504588010605 1.206780854890737 -1.2067808548907373 4.35444758268521 11.553362333689032 0.0 0.0 0.0 0.03909537524467298 
0.176 0.003604221260651756 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.040957059780133594 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.5530163241117 -111.28548666254437 480.9 -1.2109014863852028 1.2065449757015596 -1.2065449757015598 4.5579263298990895 12.104982557785442 0.0 0.0 0.0 0.040957059780133594 
0.184 0.003939324477034667 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.04281874431559421 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.59029185349164 -111.18643964966071 480.9 -1.2110595019341353 1.206298117756264 -1.2062981177562642 4.760863730720068 12.656805129046528 0.0 0.0 0.0 0.04281874431559421 
0.192 0.004289321169701264 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.04468042885105483 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.6291886342808 -111.08297721719917 480.9 -1.211224500463082 1.2060402800168437 -1.206040280016844 4.963235060116412 13.208838929069051 0.0 0.0 0.0 0.04468042885105483 
0.2 0.004654211338651546 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.046542113386515455 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.669702038956 -110.97509763994326 480.9 -1.211396476766297 1.205771461399733 -1.2057714613997332 5.165015577437862 13.761092797254332 0.0 0.0 0.0 0.046542113386515455 
0.208 0.005033994983885512 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.04840379792197607 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.71182724200406 -110.8627991221363 480.9 -1.2115754254171358 1.2054916607758817 -1.2054916607758819 5.366180525772512 14.313575528960262 0.0 0.0 0.0 0.04840379792197607 
0.216 0.005428672105403162 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.050265482457436686 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.7555592197892 -110.74607979784103 480.9 -1.2117613407681371 1.205200876970834 -1.2052008769708344 5.566705131308262 14.86629587365169 0.0 0.0 0.0 0.050265482457436686 
0.224 0.0058382427032044985 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.0521271669928973 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.8008927504155 -110.62493773131423 480.9 -1.2119542169511006 1.2048991087648082 -1.2048991087648087 5.766564602699082 15.419262533049015 0.0 0.0 0.0 0.0521271669928973 
0.232 0.006262706777289519 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.053988851528357924 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.84782241358425 -110.4993709173961 480.9 -1.2121540478771735 1.2045863548927824 -1.2045863548927827 5.96573413043625 15.972484159275002 0.0 0.0 0.0 0.053988851528357924 
0.24 0.006702064327658224 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.05585053606381854 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.89634259044567 -110.36937728191444 480.9 -1.2123608272369366 1.2042626140445798 -1.20426261404458 6.164188886224757 16.52596935299969 0.0 0.0 0.0 0.05585053606381854 
0.248 0.007156315354310615 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.057712220599279156 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.9464474634466 -110.2349546821036 480.9 -1.212574548500493 1.2039278848649604 -1.2039278848649606 6.3619040223651036 17.079726661583408 0.0 0.0 0.0 0.057712220599279156 
0.256 0.0076254598572466905 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.05957390513473978 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 295.99813101617247 -110.09610090703858 480.9 -1.2127952049175654 1.2035821659537151 -1.2035821659537154 6.558854671140654 17.633764577217736 0.0 0.0 0.0 0.05957390513473978 
0.264 0.008109497836466454 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.061435589670200394 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.0513870331848 -109.95281367808364 480.9 -1.2130227895175887 1.2032254558657611 -1.2032254558657616 6.7550159442107445 18.18809153506443 0.0 0.0 0.0 0.061435589670200394 
0.272 0.008608429291969899 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.06329727420566102 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.1062090998543 -109.80509064935619 480.9 -1.2132572951098108 1.2028577531112412 -1.2028577531112414 6.950362932009763 18.742715911392274 0.0 0.0 0.0 0.06329727420566102 
0.28 0.00912225422375703 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.06515895874112164 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.1625906021879 -109.65292940820517 480.9 -1.2134987142833955 1.2024790561556271 -1.2024790561556273 7.144870703152364 19.29764602171166 0.0 0.0 0.0 0.06515895874112164 
0.288 0.009650972631827846 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.06702064327658225 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.22052472665223 -109.49632747570473 480.9 -1.213747039407529 1.2020893634198269 -1.202089363419827 7.338514303845038 19.85289011890697 0.0 0.0 0.0 0.06702064327658225 
0.296 0.010194584516182343 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.06888232781204286 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.28000445999226 -109.33528230716271 480.9 -1.2140022626315268 1.2016886732802912 -1.2016886732802914 7.531268757304232 20.408456391366705 0.0 0.0 0.0 0.06888232781204286 
0.304 0.01075308987682053 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.07074401234750348 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.34102258904437 -109.16979129264404 480.9 -1.2142643758849476 1.201276984069127 -1.2012769840691273 7.723109063181187 20.964352961111164 0.0 0.0 0.0 0.07074401234750348 
0.312 0.0113264887137424 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.0726056968829641 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.4035717005465 -108.99985175750919 480.9 -1.2145333708777053 1.200854294074212 -1.2008542940742122 7.914010196993734 21.520587881917795 0.0 0.0 0.0 0.0726056968829641 
0.32 0.011914781026947955 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.07446738141842472 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.4676441809419 -108.82546096296771 480.9 -1.214809239100188 1.2004206015393113 -1.2004206015393115 8.103947109565206 22.077169137444024 0.0 0.0 0.0 0.07446738141842472 
0.328 0.012517966816437198 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.07632906595388533 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.53323221618007 -108.64661610664652 480.9 -1.2150919718233815 1.1999759046642033 -1.1999759046642038 8.292894726470683 22.634104639347605 0.0 0.0 0.0 0.07632906595388533 
0.336 0.01313604608221012 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.07819075048934596 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.6003277915121 -108.46331432317366 480.9 -1.215381560098989 1.1995202016047974 -1.1995202016047977 8.480827947490775 23.191402225404346 0.0 0.0 0.0 0.07819075048934596 
0.344 0.013769018824266734 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.08005243502480658 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.66892269128243 -108.27555268477671 480.9 -1.215677994759561 1.1990534904732655 -1.1990534904732657 8.66772164607311 23.749069657623252 0.0 0.0 0.0 0.08005243502480658 
0.352 0.014416885042607025 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.08191411956026719 0.0 0.0 0.0 0.0 0.0 0.23271056693257725 0.0 0.0 0.0 0.0 0.0 296.73900849871603 -108.08332820189658 480.9 -1.2159812664186223 1.198575769338171 -1.1985757693381711 8.853550668801754 24.307114620358966 0.0 0.0 0.0 0.08191411956026719 
