timestamp target_q_0 target_qd_0 target_qdd_0
0.416 -0.050339949838855126 -0.24201898960988036 -0.5817764173314431 
0.424 -0.05229471860108876 -0.24667320094853187 -0.5817764173314431 
0.432 -0.054286721054031616 -0.2513274122871834 -0.5817764173314431 
0.44 -0.056315957197683696 -0.255981623625835 -0.5817764173314431 
0.448 -0.058382427032044985 -0.26063583496448656 -0.5817764173314431 
0.456 -0.060486130557115485 -0.26529004630313807 -0.5817764173314431 
0.464 -0.0626270677728952 -0.26994425764178964 -0.5817764173314431 
0.472 -0.06480523867938412 -0.27459846898044116 -0.5817764173314431 
0.48 -0.06702064327658225 -0.27925268031909267 -0.5817764173314431 
0.488 -0.0692732815644896 -0.28390689165774424 -0.5817764173314431 
0.496 -0.07156315354310615 -0.2885611029963958 -0.5817764173314431 
0.504 -0.07389025921243193 -0.29321531433504733 -0.5817764173314431 
0.512 -0.07625459857246691 -0.2978695256736989 -0.5817764173314431 
0.52 -0.07865617162321112 -0.30252373701235047 -0.5817764173314431 
0.528 -0.08109497836466453 -0.307177948351002 -0.5817764173314431 
0.536 -0.08357101879682716 -0.31183215968965355 -0.5817764173314431 
0.544 -0.08608429291969899 -0.31648637102830507 -0.5817764173314431 
0.552 -0.08863480073328003 -0.32114058236695664 -0.5817764173314431 
0.56 -0.0912225422375703 -0.3257947937056082 -0.5817764173314431 
0.568 -0.09384751743256978 -0.3304490050442597 -0.5817764173314431 
0.576 -0.09650972631827846 -0.3351032163829113 -0.5817764173314431 
0.584 -0.09920916889469633 -0.33975742772156275 -0.5817764173314431 
0.592 -0.10194584516182342 -0.3444116390602143 -0.5817764173314431 
0.6 -0.10471975511965977 -0.3490658503988659 -0.5817764173314431 
0.608 -0.10753089876820529 -0.3537200617375174 -0.5817764173314431 
0.616 -0.11037927610746005 -0.358374273076169 -0.5817764173314431 
0.624 -0.113264887137424 -0.3630284844148205 -0.5817764173314431 
0.632 -0.11618773185809718 -0.36768269575347207 -0.5817764173314431 
0.64 -0.11914781026947956 -0.37233690709212364 -0.5817764173314431 
0.648 -0.12214512237157114 -0.37699111843077515 -0.5817764173314431 
0.656 -0.12517966816437198 -0.3816453297694267 -0.5817764173314431 
0.664 -0.128251447647882 -0.3862995411080783 -0.5817764173314431 
0.672 -0.13136046082210123 -0.3909537524467298 -0.5817764173314431 
0.68 -0.1345067076870297 -0.3956079637853814 -0.5817764173314431 
0.688 -0.13769018824266735 -0.4002621751240329 -0.5817764173314431 
0.696 -0.1409109024890142 -0.40491638646268446 -0.5817764173314431 
0.704 -0.14416885042607025 -0.4095705978013359 -0.5817764173314431 
0.712 -0.14746403205383554 -0.4142248091399875 -0.5817764173314431 
0.72 -0.15079644737231004 -0.41887902047863906 -0.5817764173314431 
0.728 -0.15416609638149378 -0.4235332318172906 -0.5817764173314431 
0.736 -0.1575729790813867 -0.42818744315594215 -0.5817764173314431 
0.744 -0.16101709547198886 -0.4328416544945937 -0.5817764173314431 
0.752 -0.1644984455533002 -0.43749586583324523 -0.5817764173314431 
0.76 -0.16801702932532078 -0.4421500771718968 -0.5817764173314431 
0.768 -0.17157284678805057 -0.4468042885105483 -0.5817764173314431 
0.776 -0.17516589794148957 -0.4514584998491999 -0.5817764173314431 
0.784 -0.17879618278563778 -0.45611271118785146 -0.5817764173314431 
0.792 -0.1824637013204952 -0.460766922526503 -0.5817764173314431 
0.8 -0.18616845354606185 -0.46542113386515455 -0.5817764173314431 
0.808 -0.18991043946233768 -0.47007534520380606 -0.5817764173314431 
0.816 -0.19368965906932273 -0.47472955654245763 -0.5817764173314431 
0.824 -0.197506112367017 -0.4793837678811092 -0.5817764173314431 
0.832 -0.2013597993554205 -0.4840379792197607 -0.5817764173314431 
0.84 -0.2052507200345331 -0.48869219055841223 -0.5817764173314431 
0.848 -0.20917887440435504 -0.49334640189706375 -0.5817764173314431 
0.856 -0.21314426246488613 -0.4980006132357153 -0.5817764173314431 
0.864 -0.21714688421612646 -0.5026548245743668 -0.5817764173314431 
0.872 -0.221186739658076 -0.5073090359130185 -0.5817764173314431 
0.88 -0.22526382879073478 -0.51196324725167 -0.5817764173314431 
0.888 -0.22937815161410274 -0.5166174585903215 -0.5817764173314431 
0.896 -0.23352970812817994 -0.5212716699289731 -0.5817764173314431 
0.904 -0.23771849833296632 -0.5259258812676246 -0.5817764173314431 
0.912 -0.24194452222846194 -0.5305800926062761 -0.5817764173314431 
0.92 -0.24620777981466674 -0.5352343039449277 -0.5817764173314431 
0.928 -0.2505082710915808 -0.5398885152835793 -0.5817764173314431 
0.936 -0.25484599605920405 -0.5445427266222308 -0.5817764173314431 
0.944 -0.2592209547175365 -0.5491969379608823 -0.5817764173314431 
0.952 -0.26363314706657814 -0.5538511492995339 -0.5817764173314431 
0.96 -0.268082573106329 -0.5585053606381853 -0.5817764173314431 
0.968 -0.2725692328367891 -0.563159571976837 -0.5817764173314431 
0.976 -0.2770931262579584 -0.5678137833154885 -0.5817764173314431 
0.984 -0.2816542533698369 -0.57246799465414 -0.5817764173314431 
0.992 -0.2862526141724246 -0.5771222059927916 -0.5817764173314431 
1.0 -0.29088820866572157 -0.5817764173314431 -0.5817764173314431 
1.008 -0.29554242000437314 -0.5817764173314431 0.0 
1.016 -0.30019663134302466 -0.5817764173314431 0.0 
1.024 -0.3048508426816762 -0.5817764173314431 0.0 
1.032 -0.3095050540203278 -0.5817764173314431 0.0 
1.04 -0.3141592653589793 -0.5817764173314431 0.0 
1.048 -0.3188134766976309 -0.5817764173314431 0.0 
1.056 -0.3234676880362824 -0.5817764173314431 0.0 
1.064 -0.32812189937493397 -0.5817764173314431 0.0 
1.072 -0.33277611071358554 -0.5817764173314431 0.0 
1.08 -0.33743032205223705 -0.5817764173314431 0.0 
1.088 -0.3420845333908886 -0.5817764173314431 0.0 
1.096 -0.34673874472954014 -0.5817764173314431 0.0 
1.104 -0.3513929560681917 -0.5817764173314431 0.0 
1.112 -0.3560471674068433 -0.5817764173314431 0.0 
1.12 -0.3607013787454948 -0.5817764173314431 0.0 
1.128 -0.36535559008414636 -0.5817764173314431 0.0 
1.136 -0.37000980142279793 -0.5817764173314431 0.0 
1.144 -0.37466401276144945 -0.5817764173314431 0.0 
1.152 -0.379318224100101 -0.5817764173314431 0.0 
1.16 -0.38397243543875254 -0.5817764173314431 0.0 
1.168 -0.3886266467774041 -0.5817764173314431 0.0 
1.176 -0.3932808581160556 -0.5817764173314431 0.0 
1.184 -0.3979350694547072 -0.5817764173314431 0.0 
1.192 -0.40258928079335876 -0.5817764173314431 0.0 
1.2 -0.4072434921320103 -0.5817764173314431 0.0 
1.208 -0.41189770347066185 -0.5817764173314431 0.0 
1.216 -0.4165519148093134 -0.5817764173314431 0.0 
1.224 -0.42120612614796493 -0.5817764173314431 0.0 
1.232 -0.4258603374866165 -0.5817764173314431 0.0 
1.24 -0.4305145488252681 -0.5817764173314431 0.0 
1.248 -0.4351687601639196 -0.5817764173314431 0.0 
1.256 -0.43982297150257116 -0.5817764173314431 0.0 
1.264 -0.44447718284122273 -0.5817764173314431 0.0 
1.272 -0.44913139417987424 -0.5817764173314431 0.0 
1.28 -0.45378560551852576 -0.5817764173314431 0.0 
1.288 -0.4584398168571774 -0.5817764173314431 0.0 
1.296 -0.4630940281958289 -0.5817764173314431 0.0 
1.304 -0.4677482395344804 -0.5817764173314431 0.0 
1.312 -0.472402450873132 -0.5817764173314431 0.0 
1.32 -0.47705666221178356 -0.5817764173314431 0.0 
1.328 -0.48171087355043507 -0.5817764173314431 0.0 
1.336 -0.48636508488908664 -0.5817764173314431 0.0 
1.344 -0.4910192962277382 -0.5817764173314431 0.0 
1.352 -0.4956735075663897 -0.5817764173314431 0.0 
1.36 -0.5003277189050412 -0.5817764173314431 0.0 
1.368 -0.5049819302436929 -0.5817764173314431 0.0 
1.376 -0.5096361415823444 -0.5817764173314431 0.0 
1.384 -0.5142903529209959 -0.5817764173314431 0.0 
1.392 -0.5189445642596475 -0.5817764173314431 0.0 
1.4 -0.523598775598299 -0.5817764173314431 0.0 
1.408 -0.5282529869369506 -0.5817764173314431 0.0 
1.416 -0.5329071982756022 -0.5817764173314431 0.0 
1.424 -0.5375614096142537 -0.5817764173314431 0.0 
1.432 -0.5422156209529052 -0.5817764173314431 0.0 
1.44 -0.5468698322915568 -0.5817764173314431 0.0 
1.448 -0.5515240436302083 -0.5817764173314431 0.0 
1.456 -0.5561782549688599 -0.5817764173314431 0.0 
1.464 -0.5608324663075115 -0.5817764173314431 0.0 
1.472 -0.5654866776461629 -0.5817764173314431 0.0 
1.48 -0.5701408889848145 -0.5817764173314431 0.0 
1.488 -0.5747951003234661 -0.5817764173314431 0.0 
1.496 -0.5794493116621175 -0.5817764173314431 0.0 
1.504 -0.5841035230007692 -0.5817764173314431 0.0 
1.512 -0.5887577343394208 -0.5817764173314431 0.0 
1.52 -0.5934119456780722 -0.5817764173314431 0.0 
1.528 -0.5980661570167238 -0.5817764173314431 0.0 
1.536 -0.6027203683553753 -0.5817764173314431 0.0 
1.544 -0.6073745796940269 -0.5817764173314431 0.0 
1.552 -0.6120287910326785 -0.5817764173314431 0.0 
1.56 -0.61668300237133 -0.5817764173314431 0.0 
1.568 -0.6213372137099815 -0.5817764173314431 0.0 
1.576 -0.6259914250486331 -0.5817764173314431 0.0 
1.584 -0.6306456363872847 -0.5817764173314431 0.0 
1.592 -0.6352998477259362 -0.5817764173314431 0.0 
1.6 -0.6399540590645878 -0.5817764173314431 0.0 
1.608 -0.6446082704032393 -0.5817764173314431 0.0 
1.616 -0.6492624817418908 -0.5817764173314431 0.0 
1.624 -0.6539166930805425 -0.5817764173314431 0.0 
1.632 -0.658570904419194 -0.5817764173314431 0.0 
1.64 -0.6632251157578455 -0.5817764173314431 0.0 
1.648 -0.6678793270964971 -0.5817764173314431 0.0 
1.656 -0.6725335384351486 -0.5817764173314431 0.0 
1.664 -0.6771877497738001 -0.5817764173314431 0.0 
1.672 -0.6818419611124518 -0.5817764173314431 0.0 
1.68 -0.6864961724511033 -0.5817764173314431 0.0 
1.688 -0.6911503837897548 -0.5817764173314431 0.0 
1.696 -0.6958045951284064 -0.5817764173314431 0.0 
1.704 -0.7004588064670578 -0.5817764173314431 0.0 
1.712 -0.7051130178057095 -0.5817764173314431 0.0 
1.72 -0.7097672291443611 -0.5817764173314431 0.0 
1.728 -0.7144214404830125 -0.5817764173314431 0.0 
1.736 -0.7190756518216641 -0.5817764173314431 0.0 
1.744 -0.7237298631603157 -0.5817764173314431 0.0 
1.752 -0.7283840744989671 -0.5817764173314431 0.0 
1.76 -0.7330382858376188 -0.5817764173314431 0.0 
1.768 -0.7376924971762703 -0.5817764173314431 0.0 
1.776 -0.7423467085149218 -0.5817764173314431 0.0 
1.784 -0.7470009198535734 -0.5817764173314431 0.0 
1.792 -0.7516551311922249 -0.5817764173314431 0.0 
1.8 -0.7563093425308764 -0.5817764173314431 0.0 
1.808 -0.7609635538695281 -0.5817764173314431 0.0 
1.816 -0.7656177652081796 -0.5817764173314431 0.0 
1.824 -0.7702719765468311 -0.5817764173314431 0.0 
1.832 -0.7749261878854827 -0.5817764173314431 0.0 
1.84 -0.7795803992241342 -0.5817764173314431 0.0 
1.848 -0.7842346105627858 -0.5817764173314431 0.0 
1.856 -0.7888888219014374 -0.5817764173314431 0.0 
1.864 -0.7935430332400888 -0.5817764173314431 0.0 
1.872 -0.7981972445787404 -0.5817764173314431 0.0 
1.88 -0.802851455917392 -0.5817764173314431 0.0 
1.888 -0.8075056672560434 -0.5817764173314431 0.0 
1.896 -0.8121598785946951 -0.5817764173314431 0.0 
1.904 -0.8168140899333467 -0.5817764173314431 0.0 
1.912 -0.8214683012719981 -0.5817764173314431 0.0 
1.92 -0.8261225126106497 -0.5817764173314431 0.0 
1.928 -0.8307767239493014 -0.5817764173314431 0.0 
1.936 -0.8354309352879528 -0.5817764173314431 0.0 
1.944 -0.8400851466266044 -0.5817764173314431 0.0 
1.952 -0.844739357965256 -0.5817764173314431 0.0 
1.96 -0.8493935693039074 -0.5817764173314431 0.0 
1.968 -0.854047780642559 -0.5817764173314431 0.0 
1.976 -0.8587019919812107 -0.5817764173314431 0.0 
1.984 -0.8633562033198621 -0.5817764173314431 0.0 
1.992 -0.8680104146585137 -0.5817764173314431 0.0 
2.0 -0.8726646259971653 -0.5817764173314431 0.0 
2.008 -0.8773188373358167 -0.5817764173314431 0.0 
2.016 -0.8819730486744684 -0.5817764173314431 0.0 
2.024 -0.88662726001312 -0.5817764173314431 0.0 
2.032 -0.8912814713517714 -0.5817764173314431 0.0 
2.04 -0.895935682690423 -0.5817764173314431 0.0 
2.048 -0.9005898940290746 -0.5817764173314431 0.0 
2.056 -0.905244105367726 -0.5817764173314431 0.0 
2.064 -0.9098983167063777 -0.5817764173314431 0.0 
2.072 -0.9145525280450291 -0.5817764173314431 0.0 
2.08 -0.9192067393836807 -0.5817764173314431 0.0 
2.088 -0.9238609507223323 -0.5817764173314431 0.0 
2.096 -0.9285151620609837 -0.5817764173314431 0.0 
2.104 -0.9331693733996353 -0.5817764173314431 0.0 
2.112 -0.937823584738287 -0.5817764173314431 0.0 
2.12 -0.9424777960769384 -0.5817764173314431 0.0 
2.128 -0.94713200741559 -0.5817764173314431 0.0 
2.136 -0.9517862187542416 -0.5817764173314431 0.0 
2.144 -0.956440430092893 -0.5817764173314431 0.0 
2.152 -0.9610946414315447 -0.5817764173314431 0.0 
2.16 -0.9657488527701963 -0.5817764173314431 0.0 
2.168 -0.9704030641088477 -0.5817764173314431 0.0 
2.176 -0.9750572754474993 -0.5817764173314431 0.0 
2.184 -0.9797114867861509 -0.5817764173314431 0.0 
2.192 -0.9843656981248023 -0.5817764173314431 0.0 
2.2 -0.989019909463454 -0.5817764173314431 0.0 
2.208 -0.9936741208021056 -0.5817764173314431 0.0 
2.216 -0.998328332140757 -0.5817764173314431 0.0 
2.224 -1.0029825434794086 -0.5817764173314431 0.0 
2.232 -1.0076367548180603 -0.5817764173314431 0.0 
2.24 -1.0122909661567117 -0.5817764173314431 0.0 
2.248 -1.0169451774953633 -0.5817764173314431 0.0 
2.256 -1.021599388834015 -0.5817764173314431 0.0 
2.264 -1.0262536001726663 -0.5817764173314431 0.0 
2.272 -1.030907811511318 -0.5817764173314431 0.0 
2.28 -1.0355620228499693 -0.5817764173314431 0.0 
2.288 -1.040216234188621 -0.5817764173314431 0.0 
2.296 -1.0448704455272726 -0.5817764173314431 0.0 
2.304 -1.049524656865924 -0.5817764173314431 0.0 
2.312 -1.0541788682045756 -0.5817764173314431 0.0 
2.32 -1.0588330795432273 -0.5817764173314431 0.0 
2.328 -1.0634872908818787 -0.5817764173314431 0.0 
2.336 -1.0681415022205303 -0.5817764173314431 0.0 
2.344 -1.072795713559182 -0.5817764173314431 0.0 
2.352 -1.0774499248978333 -0.5817764173314431 0.0 
2.36 -1.082104136236485 -0.5817764173314431 0.0 
2.368 -1.0867583475751366 -0.5817764173314431 0.0 
2.376 -1.091412558913788 -0.5817764173314431 0.0 
2.384 -1.0960667702524396 -0.5817764173314431 0.0 
2.392 -1.1007209815910912 -0.5817764173314431 0.0 
2.4 -1.1053751929297426 -0.5817764173314431 0.0 
2.408 -1.1100294042683942 -0.5817764173314431 0.0 
2.416 -1.1146836156070459 -0.5817764173314431 0.0 
2.424 -1.1193378269456973 -0.5817764173314431 0.0 
2.432 -1.123992038284349 -0.5817764173314431 0.0 
2.44 -1.1286462496230005 -0.5817764173314431 0.0 
2.448 -1.133300460961652 -0.5817764173314431 0.0 
2.456 -1.1379546723003036 -0.5817764173314431 0.0 
2.464 -1.1426088836389552 -0.5817764173314431 0.0 
2.472 -1.1472630949776066 -0.5817764173314431 0.0 
2.48 -1.1519173063162582 -0.5817764173314431 0.0 
2.488 -1.1565715176549098 -0.5817764173314431 0.0 
2.496 -1.1612257289935612 -0.5817764173314431 0.0 
2.504 -1.1658799403322129 -0.5817764173314431 0.0 
2.512 -1.1705341516708643 -0.5817764173314431 0.0 
2.52 -1.175188363009516 -0.5817764173314431 0.0 
2.528 -1.1798425743481675 -0.5817764173314431 0.0 
2.536 -1.184496785686819 -0.5817764173314431 0.0 
2.544 -1.1891509970254706 -0.5817764173314431 0.0 
2.552 -1.1938052083641222 -0.5817764173314431 0.0 
2.56 -1.1984594197027736 -0.5817764173314431 0.0 
2.568 -1.2031136310414252 -0.5817764173314431 0.0 
2.576 -1.2077678423800768 -0.5817764173314431 0.0 
2.584 -1.2124220537187282 -0.5817764173314431 0.0 
2.592 -1.2170762650573799 -0.5817764173314431 0.0 
2.6 -1.2217304763960315 -0.5817764173314431 0.0 
2.608 -1.226384687734683 -0.5817764173314431 0.0 
2.616 -1.2310388990733345 -0.5817764173314431 0.0 
2.624 -1.2356931104119862 -0.5817764173314431 0.0 
2.632 -1.2403473217506376 -0.5817764173314431 0.0 
2.64 -1.2450015330892892 -0.5817764173314431 0.0 
2.648 -1.2496557444279408 -0.5817764173314431 0.0 
2.656 -1.2543099557665922 -0.5817764173314431 0.0 
2.664 -1.2589641671052438 -0.5817764173314431 0.0 
2.672 -1.2636183784438955 -0.5817764173314431 0.0 
2.68 -1.2682725897825469 -0.5817764173314431 0.0 
2.688 -1.2729268011211985 -0.5817764173314431 0.0 
2.696 -1.2775810124598501 -0.5817764173314431 0.0 
2.704 -1.2822352237985015 -0.5817764173314431 0.0 
2.712 -1.2868894351371531 -0.5817764173314431 0.0 
2.72 -1.2915436464758048 -0.5817764173314431 0.0 
2.728 -1.2961978578144562 -0.5817764173314431 0.0 
2.736 -1.3008520691531078 -0.5817764173314431 0.0 
2.744 -1.3055062804917594 -0.5817764173314431 0.0 
2.752 -1.3101604918304108 -0.5817764173314431 0.0 
2.76 -1.3148147031690625 -0.5817764173314431 0.0 
2.768 -1.319468914507714 -0.5817764173314431 0.0 
2.776 -1.3241231258463655 -0.5817764173314431 0.0 
2.784 -1.3287773371850171 -0.5817764173314431 0.0 
2.792 -1.3334315485236687 -0.5817764173314431 0.0 
2.8 -1.3380857598623201 -0.5817764173314431 0.0 
2.808 -1.3427399712009718 -0.5817764173314431 0.0 
2.816 -1.3473941825396234 -0.5817764173314431 0.0 
2.824 -1.3520483938782748 -0.5817764173314431 0.0 
2.832 -1.3567026052169264 -0.5817764173314431 0.0 
2.84 -1.361356816555578 -0.5817764173314431 0.0 
2.848 -1.3660110278942295 -0.5817764173314431 0.0 
2.856 -1.370665239232881 -0.5817764173314431 0.0 
2.864 -1.3753194505715327 -0.5817764173314431 0.0 
2.872 -1.3799736619101841 -0.5817764173314431 0.0 
2.88 -1.3846278732488357 -0.5817764173314431 0.0 
2.888 -1.3892820845874871 -0.5817764173314431 0.0 
2.896 -1.3939362959261388 -0.5817764173314431 0.0 
2.904 -1.3985905072647904 -0.5817764173314431 0.0 
2.912 -1.4032447186034418 -0.5817764173314431 0.0 
2.92 -1.4078989299420934 -0.5817764173314431 0.0 
2.928 -1.412553141280745 -0.5817764173314431 0.0 
2.936 -1.4172073526193965 -0.5817764173314431 0.0 
2.944 -1.421861563958048 -0.5817764173314431 0.0 
2.952 -1.4265157752966997 -0.5817764173314431 0.0 
2.96 -1.431169986635351 -0.5817764173314431 0.0 
2.968 -1.4358241979740027 -0.5817764173314431 0.0 
2.976 -1.4404784093126544 -0.5817764173314431 0.0 
2.984 -1.4451326206513058 -0.5817764173314431 0.0 
2.992 -1.4497868319899574 -0.5817764173314431 0.0 
3.0 -1.454441043328609 -0.5817764173314431 0.0 
3.008 -1.4590766378219049 -0.5771222059927914 0.5817764173314431 
3.016 -1.4636749986244924 -0.57246799465414 0.5817764173314431 
3.024 -1.468236125736371 -0.5678137833154886 0.5817764173314431 
3.032 -1.4727600191575405 -0.5631595719768367 0.5817764173314431 
3.04 -1.4772466788880005 -0.5585053606381853 0.5817764173314431 
3.048 -1.4816961049277513 -0.5538511492995339 0.5817764173314431 
3.056 -1.4861082972767932 -0.5491969379608821 0.5817764173314431 
3.064 -1.4904832559351253 -0.5445427266222307 0.5817764173314431 
3.072 -1.4948209809027488 -0.5398885152835793 0.5817764173314431 
3.08 -1.4991214721796629 -0.5352343039449274 0.5817764173314431 
3.088 -1.5033847297658673 -0.530580092606276 0.5817764173314431 
3.096 -1.507610753661363 -0.5259258812676246 0.5817764173314431 
3.104 -1.5117995438661496 -0.5212716699289728 0.5817764173314431 
3.112 -1.5159511003802268 -0.5166174585903214 0.5817764173314431 
3.12 -1.5200654232035946 -0.51196324725167 0.5817764173314431 
3.128 -1.5241425123362533 -0.5073090359130181 0.5817764173314431 
3.136 -1.5281823677782027 -0.5026548245743667 0.5817764173314431 
3.144 -1.5321849895294435 -0.4980006132357153 0.5817764173314431 
3.152 -1.5361503775899745 -0.49334640189706347 0.5817764173314431 
3.16 -1.540078531959796 -0.48869219055841207 0.5817764173314431 
3.168 -1.5439694526389092 -0.48403797921976066 0.5817764173314431 
3.176 -1.5478231396273125 -0.4793837678811088 0.5817764173314431 
3.184 -1.5516395929250069 -0.4747295565424574 0.5817764173314431 
3.192 -1.555418812531992 -0.470075345203806 0.5817764173314431 
3.2 -1.5591607984482676 -0.46542113386515416 0.5817764173314431 
3.208 -1.5628655506738343 -0.46076692252650275 0.5817764173314431 
3.216 -1.5665330692086916 -0.45611271118785135 0.5817764173314431 
3.224 -1.5701633540528401 -0.4514584998491995 0.5817764173314431 
3.232 -1.573756405206279 -0.4468042885105481 0.5817764173314431 
3.24 -1.5773122226690086 -0.4421500771718967 0.5817764173314431 
3.248 -1.5808308064410297 -0.43749586583324485 0.5817764173314431 
3.256 -1.5843121565223408 -0.43284165449459344 0.5817764173314431 
3.264 -1.5877562729129426 -0.42818744315594204 0.5817764173314431 
3.272 -1.5911631556128363 -0.4235332318172902 0.5817764173314431 
3.28 -1.5945328046220195 -0.4188790204786388 0.5817764173314431 
3.288 -1.5978652199404941 -0.4142248091399874 0.5817764173314431 
3.296 -1.6011604015682595 -0.40957059780133553 0.5817764173314431 
3.304 -1.6044183495053157 -0.40491638646268413 0.5817764173314431 
3.312 -1.6076390637516624 -0.4002621751240327 0.5817764173314431 
3.32 -1.6108225443072999 -0.3956079637853809 0.5817764173314431 
3.328 -1.6139687911722282 -0.3909537524467295 0.5817764173314431 
3.336 -1.6170778043464473 -0.38629954110807807 0.5817764173314431 
3.344 -1.6201495838299578 -0.3816453297694262 0.5817764173314431 
3.352 -1.6231841296227585 -0.3769911184307748 0.5817764173314431 
3.36 -1.6261814417248501 -0.3723369070921234 0.5817764173314431 
3.368 -1.6291415201362323 -0.36768269575347157 0.5817764173314431 
3.376 -1.632064364856905 -0.36302848441482016 0.5817764173314431 
3.384 -1.6349499758868697 -0.35837427307616876 0.5817764173314431 
3.392 -1.637798353226124 -0.3537200617375169 0.5817764173314431 
3.4 -1.6406094968746698 -0.3490658503988655 0.5817764173314431 
3.408 -1.6433834068325064 -0.3444116390602141 0.5817764173314431 
3.416 -1.6461200830996332 -0.33975742772156226 0.5817764173314431 
3.424 -1.648819525676051 -0.33510321638291085 0.5817764173314431 
3.432 -1.65148173456176 -0.33044900504425945 0.5817764173314431 
3.44 -1.6541067097567594 -0.32579479370560804 0.5817764173314431 
3.448 -1.6566944512610495 -0.3211405823669562 0.5817764173314431 
3.456 -1.659244959074631 -0.3164863710283048 0.5817764173314431 
3.464 -1.6617582331975025 -0.3118321596896534 0.5817764173314431 
3.472 -1.664234273629665 -0.30717794835100154 0.5817764173314431 
3.48 -1.6666730803711185 -0.30252373701235014 0.5817764173314431 
3.488 -1.6690746534218628 -0.29786952567369873 0.5817764173314431 
3.496 -1.6714389927818973 -0.2932153143350469 0.5817764173314431 
3.504 -1.6737660984512237 -0.2885611029963955 0.5817764173314431 
3.512 -1.67605597042984 -0.2839068916577441 0.5817764173314431 
3.52 -1.6783086087177472 -0.27925268031909223 0.5817764173314431 
3.528 -1.680524013314946 -0.2745984689804408 0.5817764173314431 
3.536 -1.6827021842214338 -0.2699442576417894 0.5817764173314431 
3.544 -1.684843121437214 -0.26529004630313757 0.5817764173314431 
3.552 -1.6869468249622848 -0.26063583496448617 0.5817764173314431 
