timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5
0.088 0.0005808 0.0005162666666666667 0.00045173333333333327 0.0003872 -0.0003226666666666667 6.453333333333334e-06 0.013200000000000002 0.011733333333333335 0.010266666666666667 0.0088 -0.007333333333333334 0.0001466666666666667 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.096 0.0006912000000000001 0.0006144000000000002 0.0005376000000000001 0.00046080000000000003 -0.00038400000000000006 7.680000000000001e-06 0.014400000000000003 0.012800000000000002 0.0112 0.009600000000000001 -0.008000000000000002 0.00016000000000000004 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.104 0.0008112000000000003 0.000721066666666667 0.0006309333333333335 0.0005408000000000001 -0.0004506666666666668 9.013333333333337e-06 0.015600000000000004 0.013866666666666671 0.012133333333333335 0.010400000000000001 -0.008666666666666668 0.0001733333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.112 0.0009408000000000002 0.0008362666666666669 0.0007317333333333334 0.0006272000000000001 -0.0005226666666666668 1.0453333333333337e-05 0.016800000000000002 0.014933333333333337 0.013066666666666667 0.011200000000000002 -0.009333333333333334 0.00018666666666666671 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.12 0.0010800000000000002 0.0009600000000000001 0.00084 0.00072 -0.0006000000000000001 1.2000000000000002e-05 0.018000000000000002 0.016000000000000004 0.014 0.012 -0.01 0.00020000000000000004 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.128 0.0012288000000000002 0.001092266666666667 0.0009557333333333333 0.0008192 -0.0006826666666666667 1.3653333333333335e-05 0.019200000000000002 0.01706666666666667 0.014933333333333333 0.0128 -0.010666666666666668 0.0002133333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.136 0.0013872000000000003 0.001233066666666667 0.0010789333333333334 0.0009248000000000001 -0.0007706666666666668 1.5413333333333337e-05 0.020400000000000005 0.018133333333333338 0.015866666666666668 0.013600000000000001 -0.011333333333333336 0.00022666666666666674 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.144 0.0015552000000000005 0.0013824000000000006 0.0012096000000000003 0.0010368000000000003 -0.0008640000000000003 1.7280000000000007e-05 0.021600000000000005 0.019200000000000005 0.016800000000000002 0.014400000000000003 -0.012000000000000002 0.0002400000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.152 0.0017328000000000003 0.001540266666666667 0.0013477333333333334 0.0011552 -0.0009626666666666668 1.9253333333333338e-05 0.022800000000000004 0.02026666666666667 0.017733333333333334 0.0152 -0.012666666666666668 0.0002533333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.16 0.0019200000000000005 0.001706666666666667 0.0014933333333333335 0.00128 -0.001066666666666667 2.1333333333333338e-05 0.024000000000000004 0.02133333333333334 0.018666666666666668 0.016 -0.013333333333333336 0.00026666666666666673 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.168 0.0021168000000000007 0.0018816000000000006 0.0016464000000000001 0.0014112000000000003 -0.0011760000000000002 2.3520000000000005e-05 0.025200000000000004 0.022400000000000007 0.019600000000000003 0.016800000000000002 -0.014000000000000002 0.0002800000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.176 0.0023232 0.0020650666666666667 0.001806933333333333 0.0015488 -0.0012906666666666667 2.5813333333333336e-05 0.026400000000000003 0.02346666666666667 0.020533333333333334 0.0176 -0.014666666666666668 0.0002933333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.184 0.0025392 0.002257066666666667 0.001974933333333333 0.0016928 -0.0014106666666666666 2.8213333333333337e-05 0.027600000000000003 0.024533333333333338 0.021466666666666665 0.0184 -0.015333333333333334 0.00030666666666666673 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.192 0.0027648000000000004 0.0024576000000000008 0.0021504000000000002 0.0018432000000000001 -0.0015360000000000003 3.0720000000000004e-05 0.028800000000000006 0.025600000000000005 0.0224 0.019200000000000002 -0.016000000000000004 0.0003200000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.2 0.003000000000000001 0.002666666666666668 0.002333333333333334 0.0020000000000000005 -0.0016666666666666672 3.333333333333335e-05 0.030000000000000006 0.026666666666666672 0.023333333333333334 0.020000000000000004 -0.01666666666666667 0.00033333333333333343 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.208 0.0032448000000000012 0.002884266666666668 0.002523733333333334 0.0021632000000000005 -0.0018026666666666673 3.605333333333335e-05 0.03120000000000001 0.027733333333333342 0.02426666666666667 0.020800000000000003 -0.017333333333333336 0.0003466666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.216 0.0034992 0.0031104 0.0027216 0.0023328 -0.001944 3.888000000000001e-05 0.032400000000000005 0.028800000000000006 0.0252 0.0216 -0.018000000000000002 0.0003600000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.224 0.003763200000000001 0.0033450666666666675 0.0029269333333333336 0.0025088000000000003 -0.0020906666666666673 4.181333333333335e-05 0.033600000000000005 0.029866666666666673 0.026133333333333335 0.022400000000000003 -0.018666666666666668 0.00037333333333333343 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.232 0.004036800000000001 0.0035882666666666677 0.0031397333333333336 0.0026912000000000004 -0.002242666666666667 4.4853333333333347e-05 0.034800000000000005 0.03093333333333334 0.02706666666666667 0.023200000000000002 -0.019333333333333338 0.0003866666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.24 0.004320000000000001 0.0038400000000000005 0.00336 0.00288 -0.0024000000000000002 4.800000000000001e-05 0.036000000000000004 0.03200000000000001 0.028 0.024 -0.02 0.0004000000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.248 0.0046128 0.004100266666666667 0.0035877333333333332 0.0030752 -0.0025626666666666667 5.125333333333334e-05 0.037200000000000004 0.033066666666666675 0.028933333333333335 0.024800000000000003 -0.02066666666666667 0.0004133333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.256 0.004915200000000001 0.004369066666666668 0.0038229333333333333 0.0032768 -0.002730666666666667 5.461333333333334e-05 0.038400000000000004 0.03413333333333334 0.029866666666666666 0.0256 -0.021333333333333336 0.0004266666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.264 0.005227200000000001 0.004646400000000001 0.004065600000000001 0.0034848000000000006 -0.0029040000000000008 5.808000000000002e-05 0.03960000000000001 0.03520000000000001 0.0308 0.026400000000000003 -0.022000000000000002 0.0004400000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.272 0.005548800000000001 0.004932266666666668 0.004315733333333334 0.0036992000000000006 -0.003082666666666667 6.165333333333335e-05 0.04080000000000001 0.036266666666666676 0.031733333333333336 0.027200000000000002 -0.022666666666666672 0.0004533333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.28 0.0058800000000000015 0.0052266666666666685 0.004573333333333334 0.003920000000000001 -0.0032666666666666677 6.533333333333335e-05 0.04200000000000001 0.03733333333333334 0.03266666666666667 0.028000000000000004 -0.023333333333333338 0.0004666666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.288 0.006220800000000002 0.005529600000000003 0.004838400000000001 0.004147200000000001 -0.003456000000000001 6.912000000000003e-05 0.04320000000000001 0.03840000000000001 0.033600000000000005 0.028800000000000006 -0.024000000000000004 0.0004800000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.296 0.0065712 0.005841066666666667 0.005110933333333333 0.0043808 -0.0036506666666666666 7.301333333333333e-05 0.0444 0.03946666666666667 0.03453333333333333 0.0296 -0.024666666666666667 0.0004933333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.304 0.006931200000000001 0.006161066666666668 0.005390933333333334 0.0046208 -0.003850666666666667 7.701333333333335e-05 0.04560000000000001 0.04053333333333334 0.03546666666666667 0.0304 -0.025333333333333336 0.0005066666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.312 0.007300800000000001 0.006489600000000002 0.0056784 0.0048672 -0.004056000000000001 8.112000000000001e-05 0.04680000000000001 0.041600000000000005 0.0364 0.031200000000000002 -0.026000000000000002 0.0005200000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.32 0.007680000000000002 0.006826666666666668 0.005973333333333334 0.00512 -0.004266666666666668 8.533333333333335e-05 0.04800000000000001 0.04266666666666668 0.037333333333333336 0.032 -0.026666666666666672 0.0005333333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.328 0.008068800000000003 0.007172266666666669 0.006275733333333334 0.005379200000000001 -0.004482666666666668 8.965333333333336e-05 0.04920000000000001 0.043733333333333346 0.03826666666666667 0.0328 -0.027333333333333338 0.0005466666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.336 0.008467200000000003 0.0075264000000000025 0.0065856000000000005 0.005644800000000001 -0.004704000000000001 9.408000000000002e-05 0.05040000000000001 0.04480000000000001 0.039200000000000006 0.033600000000000005 -0.028000000000000004 0.0005600000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.344 0.008875200000000003 0.00788906666666667 0.006902933333333335 0.005916800000000002 -0.004930666666666668 9.861333333333337e-05 0.051600000000000014 0.04586666666666668 0.04013333333333334 0.03440000000000001 -0.028666666666666674 0.0005733333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.352 0.0092928 0.008260266666666667 0.007227733333333332 0.0061952 -0.005162666666666667 0.00010325333333333334 0.05280000000000001 0.04693333333333334 0.04106666666666667 0.0352 -0.029333333333333336 0.0005866666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.36 0.009720000000000001 0.008640000000000002 0.00756 0.00648 -0.0054 0.00010800000000000001 0.054000000000000006 0.04800000000000001 0.041999999999999996 0.036 -0.030000000000000002 0.0006000000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.368 0.0101568 0.009028266666666668 0.007899733333333332 0.0067712 -0.0056426666666666665 0.00011285333333333335 0.055200000000000006 0.049066666666666675 0.04293333333333333 0.0368 -0.03066666666666667 0.0006133333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.376 0.010603200000000002 0.009425066666666669 0.008246933333333333 0.0070688 -0.005890666666666667 0.00011781333333333335 0.056400000000000006 0.05013333333333334 0.043866666666666665 0.0376 -0.03133333333333334 0.0006266666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.384 0.011059200000000002 0.009830400000000003 0.008601600000000001 0.0073728000000000005 -0.006144000000000001 0.00012288000000000002 0.05760000000000001 0.05120000000000001 0.0448 0.038400000000000004 -0.03200000000000001 0.0006400000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.392 0.011524800000000003 0.01024426666666667 0.008963733333333335 0.007683200000000001 -0.0064026666666666685 0.0001280533333333334 0.05880000000000001 0.05226666666666668 0.045733333333333334 0.039200000000000006 -0.03266666666666667 0.0006533333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.4 0.012000000000000004 0.010666666666666672 0.009333333333333336 0.008000000000000002 -0.006666666666666669 0.0001333333333333334 0.06000000000000001 0.053333333333333344 0.04666666666666667 0.04000000000000001 -0.03333333333333334 0.0006666666666666669 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.408 0.012484800000000004 0.011097600000000004 0.009710400000000001 0.008323200000000001 -0.006936000000000002 0.00013872000000000005 0.06120000000000001 0.05440000000000002 0.0476 0.0408 -0.03400000000000001 0.0006800000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.416 0.012979200000000005 0.011537066666666672 0.010094933333333335 0.008652800000000002 -0.007210666666666669 0.0001442133333333334 0.06240000000000002 0.055466666666666685 0.04853333333333334 0.041600000000000005 -0.03466666666666667 0.0006933333333333336 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.424 0.0134832 0.011985066666666669 0.010486933333333334 0.0089888 -0.007490666666666667 0.00014981333333333334 0.0636 0.056533333333333345 0.049466666666666666 0.0424 -0.035333333333333335 0.0007066666666666667 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.432 0.0139968 0.0124416 0.0108864 0.0093312 -0.007776 0.00015552000000000003 0.06480000000000001 0.05760000000000001 0.0504 0.0432 -0.036000000000000004 0.0007200000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.44 0.014520000000000002 0.012906666666666669 0.011293333333333334 0.009680000000000001 -0.008066666666666668 0.00016133333333333337 0.06600000000000002 0.05866666666666668 0.051333333333333335 0.044000000000000004 -0.036666666666666674 0.0007333333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.448 0.015052800000000003 0.01338026666666667 0.011707733333333335 0.010035200000000001 -0.00836266666666667 0.0001672533333333334 0.06720000000000001 0.05973333333333335 0.05226666666666667 0.044800000000000006 -0.037333333333333336 0.0007466666666666669 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.456 0.015595200000000004 0.013862400000000004 0.0121296 0.010396800000000001 -0.008664000000000002 0.00017328000000000005 0.06840000000000002 0.060800000000000014 0.053200000000000004 0.0456 -0.038000000000000006 0.0007600000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.464 0.016147200000000004 0.014353066666666671 0.012558933333333334 0.010764800000000001 -0.008970666666666668 0.00017941333333333339 0.06960000000000001 0.06186666666666668 0.05413333333333334 0.046400000000000004 -0.038666666666666676 0.0007733333333333336 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.472 0.016708800000000006 0.014852266666666673 0.012995733333333336 0.011139200000000002 -0.00928266666666667 0.0001856533333333334 0.07080000000000002 0.06293333333333335 0.055066666666666673 0.047200000000000006 -0.03933333333333334 0.0007866666666666669 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.48 0.017280000000000004 0.015360000000000002 0.01344 0.01152 -0.009600000000000001 0.00019200000000000003 0.07200000000000001 0.06400000000000002 0.056 0.048 -0.04 0.0008000000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.488 0.017860800000000003 0.01587626666666667 0.013891733333333333 0.0119072 -0.009922666666666668 0.00019845333333333337 0.07320000000000002 0.06506666666666668 0.056933333333333336 0.0488 -0.04066666666666667 0.0008133333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.496 0.0184512 0.01640106666666667 0.014350933333333333 0.0123008 -0.010250666666666667 0.00020501333333333336 0.07440000000000001 0.06613333333333335 0.05786666666666667 0.049600000000000005 -0.04133333333333334 0.0008266666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.504 0.019051200000000004 0.016934400000000006 0.014817600000000002 0.012700800000000002 -0.010584000000000001 0.00021168000000000006 0.07560000000000001 0.06720000000000001 0.0588 0.0504 -0.042 0.0008400000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.512 0.019660800000000003 0.01747626666666667 0.015291733333333333 0.0131072 -0.010922666666666667 0.00021845333333333337 0.07680000000000001 0.06826666666666668 0.05973333333333333 0.0512 -0.04266666666666667 0.0008533333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.52 0.020280000000000006 0.018026666666666673 0.015773333333333334 0.013520000000000003 -0.01126666666666667 0.0002253333333333334 0.07800000000000001 0.06933333333333334 0.06066666666666667 0.052000000000000005 -0.04333333333333334 0.0008666666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.528 0.020908800000000005 0.018585600000000004 0.016262400000000003 0.013939200000000002 -0.011616000000000003 0.00023232000000000008 0.07920000000000002 0.07040000000000002 0.0616 0.05280000000000001 -0.044000000000000004 0.0008800000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.536 0.021547200000000006 0.019153066666666673 0.016758933333333337 0.014364800000000004 -0.01197066666666667 0.00023941333333333344 0.08040000000000001 0.07146666666666668 0.06253333333333334 0.05360000000000001 -0.044666666666666674 0.0008933333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.544 0.022195200000000005 0.019729066666666673 0.017262933333333334 0.014796800000000002 -0.012330666666666669 0.0002466133333333334 0.08160000000000002 0.07253333333333335 0.06346666666666667 0.054400000000000004 -0.045333333333333344 0.000906666666666667 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.552 0.022852800000000006 0.020313600000000005 0.017774400000000003 0.015235200000000003 -0.012696000000000002 0.0002539200000000001 0.08280000000000001 0.07360000000000003 0.06440000000000001 0.055200000000000006 -0.046000000000000006 0.0009200000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.56 0.023520000000000006 0.020906666666666674 0.018293333333333335 0.015680000000000003 -0.013066666666666671 0.0002613333333333334 0.08400000000000002 0.07466666666666669 0.06533333333333334 0.05600000000000001 -0.046666666666666676 0.0009333333333333336 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.568 0.024196800000000008 0.021508266666666675 0.01881973333333334 0.016131200000000005 -0.013442666666666672 0.0002688533333333334 0.08520000000000003 0.07573333333333336 0.06626666666666667 0.05680000000000001 -0.047333333333333345 0.0009466666666666669 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.576 0.024883200000000008 0.02211840000000001 0.019353600000000006 0.016588800000000004 -0.013824000000000005 0.0002764800000000001 0.08640000000000002 0.07680000000000002 0.06720000000000001 0.05760000000000001 -0.04800000000000001 0.0009600000000000003 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.584 0.0255792 0.02273706666666667 0.019894933333333333 0.0170528 -0.014210666666666667 0.0002842133333333334 0.08760000000000001 0.07786666666666668 0.06813333333333332 0.0584 -0.04866666666666667 0.0009733333333333334 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.592 0.0262848 0.023364266666666668 0.020443733333333332 0.0175232 -0.014602666666666667 0.00029205333333333334 0.0888 0.07893333333333334 0.06906666666666667 0.0592 -0.04933333333333333 0.0009866666666666667 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.6 0.027000000000000003 0.024000000000000004 0.020999999999999998 0.018 -0.015000000000000001 0.00030000000000000003 0.09000000000000001 0.08000000000000002 0.06999999999999999 0.06 -0.05 0.0010000000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.608 0.027724800000000004 0.02464426666666667 0.021563733333333335 0.0184832 -0.015402666666666669 0.0003080533333333334 0.09120000000000002 0.08106666666666668 0.07093333333333333 0.0608 -0.05066666666666667 0.0010133333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.616 0.028459200000000004 0.025297066666666673 0.022134933333333336 0.0189728 -0.01581066666666667 0.0003162133333333334 0.09240000000000001 0.08213333333333335 0.07186666666666666 0.0616 -0.051333333333333335 0.0010266666666666668 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.624 0.029203200000000006 0.025958400000000006 0.0227136 0.0194688 -0.016224000000000002 0.00032448000000000004 0.09360000000000002 0.08320000000000001 0.0728 0.062400000000000004 -0.052000000000000005 0.0010400000000000001 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.632 0.029956800000000006 0.02662826666666667 0.023299733333333333 0.0199712 -0.01664266666666667 0.0003328533333333334 0.09480000000000001 0.08426666666666668 0.07373333333333333 0.0632 -0.052666666666666674 0.0010533333333333336 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.64 0.030720000000000008 0.027306666666666674 0.023893333333333336 0.02048 -0.01706666666666667 0.0003413333333333334 0.09600000000000002 0.08533333333333336 0.07466666666666667 0.064 -0.053333333333333344 0.001066666666666667 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.648 0.0314928 0.027993600000000004 0.0244944 0.020995200000000002 -0.017496 0.0003499200000000001 0.09720000000000002 0.08640000000000002 0.0756 0.06480000000000001 -0.054000000000000006 0.0010800000000000002 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.656 0.03227520000000001 0.028689066666666676 0.025102933333333338 0.021516800000000003 -0.01793066666666667 0.00035861333333333346 0.09840000000000002 0.08746666666666669 0.07653333333333334 0.0656 -0.054666666666666676 0.0010933333333333335 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
0.664 0.03306720000000001 0.029393066666666676 0.025718933333333336 0.022044800000000003 -0.01837066666666667 0.00036741333333333346 0.09960000000000002 0.08853333333333335 0.07746666666666667 0.0664 -0.055333333333333345 0.001106666666666667 0.15000000000000002 0.13333333333333336 0.11666666666666667 0.1 -0.08333333333333334 0.001666666666666667 
